Longitude,Latitude,Day_of_Week,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Year,Cluster,Day_of_year,Hour
-0.19974,51.589585,4,30,3,406,30,2012,276,340,10
-0.274182,51.621367,2,30,3,41,30,2012,273,352,6
-0.211951,51.59112,7,30,3,1,30,2012,272,350,7
-0.211803,51.591208,1,30,3,1,30,2012,272,344,17
-0.163799,51.58588,1,30,3,1000,30,2012,267,323,14
-0.226867,51.582534,5,30,3,41,40,2012,277,334,11
-0.197851,51.597199,2,30,3,598,30,2012,269,345,8
-0.211951,51.59112,5,30,3,1,30,2012,272,355,20
-0.227152,51.582628,1,30,3,41,40,2012,277,330,22
-0.192493,51.415556,5,22,3,238,30,2012,282,19,7
-0.15176,51.50188,7,1,3,4,30,2012,31,7,2
-0.042927,51.513064,6,5,3,13,30,2012,139,13,18
-0.201325,51.498244,1,12,3,315,30,2012,11,29,19
-0.078013,51.528662,2,4,3,10,30,2012,110,30,6
-0.077933,51.527132,2,4,3,1208,30,2012,111,9,13
-0.165637,51.472062,6,10,3,3205,30,2012,284,34,22
-0.077971,51.522816,7,4,3,1202,30,2012,118,35,3
-0.207237,51.490781,6,11,3,4,30,2012,96,13,0
-0.36563,51.444177,6,24,5,0,30,2012,285,34,18
-0.042167,51.510623,4,5,4,145,30,2012,286,25,17
-0.062028,51.51464,7,5,4,108,30,2012,122,35,7
-0.064702,51.526375,5,5,3,1209,30,2012,138,40,13
-0.06004,51.649498,4,32,3,10,30,2012,413,32,15
-0.073215,51.563745,7,4,3,10,30,2012,119,49,22
-0.130181,51.423571,7,9,3,23,30,2012,193,56,12
-0.192493,51.415556,4,22,3,238,30,2012,282,53,11
-0.219199,51.48323,3,11,3,219,30,2012,453,31,20
-0.09587,51.570589,3,4,3,503,30,2012,101,66,18
-0.095154,51.529032,5,3,3,501,30,2012,71,54,13
-0.026042,51.5269,2,5,3,11,30,2012,455,44,19
-0.012839,51.575148,5,13,3,112,30,2012,146,68,9
-0.071541,51.524869,1,5,3,1209,30,2012,143,78,1
-0.08588,51.61602,2,32,3,406,30,2012,472,79,1
-0.123851,51.500807,7,1,3,302,30,2012,44,49,4
0.169806,51.525238,3,15,3,1306,30,2012,158,80,16
-0.150108,51.485757,6,12,3,3216,30,2012,7,62,11
0.054389,51.532982,6,17,3,124,30,2012,164,41,18
-0.034635,51.524886,5,5,3,11,30,2012,128,89,16
0.093619,51.545778,5,16,3,124,30,2012,172,82,13
-0.02532,51.570233,3,13,3,104,30,2012,147,94,16
0.043951,51.57678,2,14,3,406,30,2012,157,86,8
-0.11001,51.612364,3,32,3,406,30,2012,287,94,0
-0.071663,51.515159,5,5,3,11,30,2012,16,89,4
-0.042927,51.513064,6,5,3,13,30,2012,139,104,20
-0.078013,51.528662,4,4,3,10,30,2012,110,123,21
-0.073319,51.516894,3,5,3,1202,30,2012,141,122,13
-0.135805,51.497401,5,1,3,302,30,2012,48,110,20
-0.077962,51.509327,7,5,3,100,30,2012,302,133,11
0.117379,51.582222,3,14,4,177,30,2012,156,136,18
-0.185633,51.483435,1,12,3,3220,30,2012,1,134,7
-0.075253,51.54966,3,4,3,10,30,2012,114,129,9
-0.07783,51.522724,6,4,3,10,30,2012,118,118,3
-0.384355,51.47627,1,25,3,4,30,2012,288,113,2
-0.077364,51.523526,3,4,3,10,30,2012,289,122,12
0.172869,51.586514,6,15,3,12,30,2012,161,132,21
-0.197159,51.508882,3,12,3,402,30,2012,3,143,9
0.127144,51.531685,6,16,3,13,40,2012,174,153,18
-0.091032,51.572399,5,4,3,503,30,2012,112,145,11
-0.226324,51.514902,5,11,3,219,30,2012,98,138,11
-0.12644,51.500939,4,1,3,302,30,2012,52,165,9
-0.076641,51.54069,2,4,3,10,30,2012,104,156,3
-0.075253,51.54966,6,4,3,10,30,2012,114,160,19
-0.149936,51.500682,4,1,3,302,30,2012,22,165,14
-0.153322,51.523847,7,1,6,0,30,2012,40,189,9
0.058724,51.520406,7,17,3,117,30,2012,163,161,14
-0.05558,51.527303,7,5,3,107,30,2012,136,189,19
-0.159751,51.5217,6,1,3,41,30,2012,50,174,15
-0.046302,51.521753,1,5,3,11,30,2012,130,197,23
-0.056477,51.519764,2,5,3,11,30,2012,124,184,23
-0.185496,51.483253,2,12,3,308,30,2012,1,198,19
0.060103,51.576497,5,14,3,12,30,2012,291,201,3
-0.069609,51.516024,3,5,3,11,30,2012,129,206,4
-0.223465,51.503168,5,11,3,402,30,2012,93,208,16
-0.052266,51.520503,5,5,3,11,30,2012,142,208,18
-0.122474,51.506271,4,1,3,3211,30,2012,47,172,7
-0.046302,51.521753,3,5,3,11,30,2012,130,192,18
-0.219333,51.483502,2,11,3,219,30,2012,453,198,7
-0.086597,51.612704,2,32,3,10,30,2012,292,177,12
-0.149795,51.50059,6,1,3,302,30,2012,22,216,7
-0.234528,51.444344,7,10,3,3,30,2012,470,203,3
-0.207797,51.421366,6,22,3,219,30,2012,293,209,9
-0.059974,51.549408,2,4,3,104,30,2012,108,205,16
-0.028287,51.511649,2,5,3,1206,30,2012,468,205,17
-0.127816,51.614898,3,32,3,1110,30,2012,294,192,20
-0.078081,51.527044,7,4,3,10,30,2012,111,224,3
-0.206003,51.496518,5,12,3,315,30,2012,6,229,18
-0.064623,51.613153,7,32,3,1010,30,2012,303,238,20
-0.041354,51.512768,5,5,3,13,30,2012,134,215,23
-0.191825,51.403315,2,22,3,297,30,2012,295,233,15
-0.288854,51.461606,3,24,3,305,30,2012,329,241,20
-0.201746,51.52415,3,1,3,404,30,2012,39,199,12
-0.140719,51.507641,4,1,3,4,30,2012,36,242,23
-0.01298,51.57524,5,13,3,104,30,2012,146,236,10
-0.159083,51.513236,5,1,3,40,30,2012,296,250,22
-0.071833,51.524784,7,5,4,134,30,2012,143,245,18
-0.078222,51.629743,3,32,3,10,30,2012,297,248,23
-0.066819,51.517237,5,5,3,11,30,2012,125,257,16
-0.181674,51.481575,5,12,3,3217,30,2012,8,257,10
-0.067258,51.517064,7,5,3,11,30,2012,125,266,11
-0.140716,51.507731,5,1,3,4,30,2012,36,271,14
-0.004304,51.536064,4,17,3,11,30,2012,170,263,13
-0.077686,51.522721,2,4,3,1202,30,2012,118,254,3
-0.173445,51.482076,1,12,3,3220,30,2012,4,267,3
-0.260528,51.479624,3,25,3,316,30,2012,333,283,16
-0.073649,51.509076,1,5,3,1203,30,2012,17,288,12
-0.057231,51.532546,6,5,3,107,30,2012,132,258,8
-0.064573,51.614321,3,32,3,1010,30,2012,298,283,13
-0.170686,51.425019,2,10,3,24,30,2012,299,289,13
0.060103,51.576497,3,14,3,12,30,2012,291,290,0
-0.151554,51.514107,1,1,3,40,30,2012,33,281,14
-0.012457,51.511112,2,5,3,13,30,2012,123,296,19
-0.075397,51.549662,1,4,3,10,30,2012,114,295,17
-0.042124,51.548572,1,4,3,102,30,2012,115,288,23
-0.147915,51.45101,5,10,3,24,30,2012,300,299,17
-0.384208,51.476358,2,25,5,0,30,2012,288,296,16
-0.086886,51.612709,3,32,3,10,30,2012,292,248,9
-0.149968,51.485665,5,12,3,3212,30,2012,7,299,10
-0.188769,51.389689,5,22,3,297,30,2012,301,292,11
-0.0822,51.535385,5,4,5,0,30,2012,116,306,12
-0.004441,51.536246,3,17,3,11,30,2012,170,276,0
-0.057231,51.532546,6,5,3,107,30,2012,132,300,14
0.17286,51.586334,6,15,3,12,30,2012,161,321,13
-0.16586,51.51676,1,1,3,5,30,2012,32,323,1
0.083775,51.573382,4,14,3,12,30,2012,153,305,11
-0.075401,51.549572,1,4,3,10,30,2012,114,323,6
-0.075689,51.54616,3,4,3,10,30,2012,103,325,16
-0.165058,51.472143,4,10,3,3205,30,2012,284,326,9
-0.15162,51.501788,3,1,3,4,30,2012,31,325,6
-0.055223,51.545822,7,4,3,107,30,2012,113,322,14
-0.021681,51.527725,5,5,3,11,30,2012,126,341,18
-0.150108,51.485757,2,12,3,3212,30,2012,7,345,12
-0.182441,51.494896,2,12,3,4,30,2012,15,345,21
-0.078246,51.509421,3,5,3,100,30,2012,302,346,18
-0.142181,51.507124,7,1,5,0,30,2012,51,329,3
-0.035059,51.525073,7,5,3,11,30,2012,128,364,17
0.043939,51.57651,2,14,3,406,50,2012,157,359,14
-0.064764,51.613245,3,32,3,1010,30,2012,303,339,12
-0.133962,51.510771,7,1,3,401,30,2012,448,357,11
-0.189301,51.478096,3,11,3,308,30,2012,95,346,8
-0.248561,51.464967,7,24,3,205,30,2012,304,364,21
-0.017386,51.590063,5,13,3,503,30,2012,151,362,0
-0.135661,51.497399,3,1,4,323,30,2012,48,10,10
-0.109638,51.596981,7,31,3,105,30,2012,305,21,12
-0.012043,51.464342,6,7,3,20,30,2012,237,6,11
-0.092985,51.473961,7,8,3,215,30,2012,221,14,22
-0.12286,51.559963,7,3,3,1,30,2012,89,7,21
-0.095719,51.487854,1,8,3,215,30,2012,459,1,16
-0.137533,51.462087,6,9,3,3,30,2012,189,13,17
-0.447757,51.530181,2,26,3,4020,30,2012,398,23,17
-0.131399,51.464238,2,9,3,3,30,2012,190,30,13
-0.019,51.446654,3,7,3,21,30,2012,247,31,20
-0.263687,51.521576,2,27,3,40,30,2012,306,30,8
-0.147386,51.577709,4,31,3,1,30,2012,307,46,19
-0.099368,51.497086,2,8,3,3,30,2012,232,37,6
-0.399537,51.548507,2,26,3,40,30,2012,308,30,15
-0.130841,51.527178,3,2,3,501,30,2012,61,17,21
-0.094308,51.494036,4,8,3,201,30,2012,309,53,13
-0.011767,51.464068,6,7,3,20,30,2012,237,62,22
-0.10913,51.550121,6,3,3,1,30,2012,70,69,18
-0.070727,51.588434,3,31,3,10,30,2012,310,66,17
-0.263694,51.521396,2,27,3,40,40,2012,306,79,18
-0.114248,51.464682,3,9,3,23,30,2012,183,80,8
-0.101333,51.494869,4,8,3,302,30,2012,220,81,15
-0.122574,51.47228,2,9,3,3,30,2012,198,79,15
-0.133856,51.587386,5,31,3,504,30,2012,311,75,17
-0.142763,51.538878,7,2,3,400,30,2012,60,77,1
-0.092271,51.597959,7,31,3,109,30,2012,312,77,15
-0.119849,51.45452,3,9,3,23,30,2012,211,80,18
-0.072371,51.583695,6,31,3,10,30,2012,313,83,22
-0.27433,51.62128,6,30,3,41,50,2012,273,90,19
-0.105812,51.564006,2,3,3,503,30,2012,86,79,17
-0.11472,51.463701,5,9,3,23,30,2012,182,96,8
-0.025179,51.410157,1,19,3,2015,30,2012,252,99,19
-0.081075,51.579251,5,31,3,503,30,2012,88,96,10
-0.115869,51.397352,5,20,3,23,30,2012,443,96,11
-0.106302,51.440993,3,9,3,215,30,2012,197,101,19
-0.102997,51.590039,3,31,3,105,30,2012,317,101,18
-0.147383,51.577799,7,31,4,550,30,2012,307,105,11
-0.013347,51.45753,2,7,3,21,30,2012,242,100,23
-0.130841,51.527178,3,2,3,4200,30,2012,61,101,16
-0.013335,51.4578,2,7,3,21,30,2012,242,114,11
-0.076559,51.487901,3,8,4,214,30,2012,219,108,19
-0.068241,51.606198,2,31,3,1010,30,2012,314,114,17
-0.11393,51.521242,4,2,3,401,30,2012,54,116,18
-0.113169,51.504773,2,9,3,3200,30,2012,194,114,11
-0.126751,51.46875,6,9,3,3,30,2012,178,118,7
-0.07236,51.583964,5,31,3,504,30,2012,313,124,17
-0.130837,51.527268,2,2,3,501,30,2012,61,135,0
-0.107612,51.593621,7,31,3,105,30,2012,315,126,17
-0.114731,51.463431,7,9,3,23,30,2012,182,133,15
-0.1307,51.527086,3,2,3,4200,30,2012,61,136,11
-0.128951,51.54864,7,3,3,503,30,2012,91,133,13
-0.147375,51.577979,7,31,6,0,30,2012,307,147,15
-0.109247,51.595985,3,31,3,105,30,2012,316,136,23
-0.103271,51.590403,1,31,3,1080,30,2012,317,148,14
-0.130181,51.423571,3,9,3,23,30,2012,193,150,8
-0.099314,51.494927,2,8,3,201,30,2012,227,156,3
-0.123484,51.411503,3,20,3,23,30,2012,318,129,18
-0.114886,51.463164,6,9,3,23,30,2012,186,160,16
-0.203598,51.561317,6,30,3,41,30,2012,268,153,23
-0.014696,51.456294,4,7,3,21,30,2012,248,165,18
-0.319581,51.51079,7,27,3,4020,30,2012,319,168,2
-0.12928,51.459707,6,9,4,221,30,2012,196,160,23
-0.227152,51.582628,7,30,3,41,30,2012,277,161,23
-0.124117,51.560973,3,3,3,1,30,2012,450,164,16
-0.072812,51.580105,1,31,3,10,30,2012,423,162,21
-0.102002,51.530761,4,3,3,501,30,2012,83,172,11
-0.073081,51.577142,7,31,3,10,30,2012,320,161,15
-0.093429,51.501306,6,8,3,2198,30,2012,228,167,8
-0.126895,51.468752,6,9,3,3,30,2012,178,174,17
-0.195537,51.571805,7,30,3,598,30,2012,270,182,15
-0.426223,51.498241,6,26,3,437,30,2012,406,160,13
-0.104488,51.564614,6,3,3,503,30,2012,84,188,10
-0.092559,51.597963,2,31,3,109,30,2012,312,191,23
-0.10495,51.591689,4,31,3,105,30,2012,426,193,10
-0.015557,51.472945,1,6,3,2,30,2012,251,197,0
-0.019171,51.446028,2,7,3,21,30,2012,249,198,14
-0.114255,51.464503,7,9,3,23,30,2012,183,203,10
-0.136328,51.562246,7,3,3,400,30,2012,82,203,10
-0.122135,51.472453,1,9,3,3,30,2012,198,204,4
-0.111573,51.59908,3,31,3,109,30,2012,420,206,7
-0.12911,51.432187,3,9,3,23,30,2012,179,213,19
-0.114599,51.463159,6,9,4,223,30,2012,186,216,15
-0.070517,51.402369,5,20,3,213,30,2012,439,208,23
-0.097581,51.529611,6,3,3,501,30,2012,81,223,7
-0.111405,51.488198,3,9,3,3204,30,2012,214,213,22
0.021202,51.431489,2,7,3,2212,30,2012,250,226,21
-0.119633,51.557754,5,3,3,1,30,2012,76,222,10
0.054915,51.471012,2,6,3,207,30,2012,261,219,16
-0.137828,51.461912,4,9,3,3,30,2012,189,228,8
-0.0781,51.488915,2,8,3,2,30,2012,321,233,18
-0.070583,51.588431,6,31,3,10,30,2012,310,230,22
-0.110881,51.59835,3,31,3,105,30,2012,322,234,17
-0.099027,51.577925,2,31,3,105,30,2012,473,247,17
-0.024276,51.474441,6,7,3,2210,30,2012,246,237,17
-0.119489,51.557751,7,3,3,1,30,2012,76,252,5
-0.089523,51.505109,4,8,3,3,30,2012,229,249,15
-0.227296,51.58263,7,30,3,41,30,2012,277,259,23
-0.106978,51.522029,4,3,3,5201,30,2012,66,214,5
-0.098571,51.523152,5,3,3,1,30,2012,75,257,22
-0.025187,51.409978,1,19,3,2015,30,2012,252,211,0
-0.110656,51.562016,4,3,3,503,30,2012,79,256,17
-0.098552,51.575489,2,31,3,105,30,2012,323,268,20
-0.072648,51.580552,5,31,3,10,30,2012,428,264,9
-0.126297,51.528994,3,2,3,501,30,2012,62,262,18
-0.039222,51.475142,5,7,3,2,30,2012,244,271,11
-0.099368,51.497086,5,8,3,3,30,2012,232,271,17
-0.103749,51.565052,3,4,3,503,30,2012,74,262,23
-0.101625,51.477428,3,9,3,202,30,2012,213,283,10
-0.013343,51.45762,6,7,3,21,30,2012,242,286,22
-0.127009,51.437819,4,9,5,0,30,2012,201,263,20
0.054915,51.471012,4,6,3,207,30,2012,261,284,5
-0.119637,51.557664,5,3,3,1,30,2012,76,285,8
-0.126153,51.528991,2,2,3,501,30,2012,62,296,22
-0.110212,51.59708,3,31,5,0,30,2012,305,297,18
-0.100022,51.495208,5,8,3,3,30,2012,226,292,5
-0.126297,51.528994,3,2,3,501,30,2012,62,304,19
-0.114886,51.463164,6,9,3,23,30,2012,186,328,18
-0.339604,51.550642,7,27,6,0,30,2012,324,329,19
-0.110547,51.481079,5,9,3,202,30,2012,212,334,13
-0.087367,51.546261,2,3,3,104,30,2012,452,338,16
-0.104858,51.503649,3,8,4,300,30,2012,217,325,7
-0.081954,51.496622,7,8,3,100,30,2012,218,336,21
-0.200989,51.378636,7,21,3,217,30,2012,325,336,17
-0.101481,51.477426,7,9,3,202,30,2012,213,343,17
-0.092697,51.473956,7,8,3,202,30,2012,221,343,18
-0.203451,51.561405,2,30,3,41,30,2012,268,324,15
-0.129632,51.465199,5,9,3,3,30,2012,176,341,21
-0.215471,51.556553,5,28,3,407,30,2012,257,341,4
-0.103711,51.59023,2,31,3,504,30,2012,317,345,7
-0.068121,51.598822,1,31,3,1010,30,2012,421,344,18
-0.106075,51.488202,6,9,3,3,30,2012,188,356,18
-0.099027,51.577925,2,31,3,105,30,2012,473,366,23
-0.114886,51.463164,7,9,3,23,30,2012,186,364,22
-0.319581,51.51079,2,27,3,4020,30,2012,319,338,18
-0.159763,51.43555,6,10,3,24,30,2012,326,48,10
-0.169595,51.463132,7,10,3,3036,30,2012,327,84,21
-0.085741,51.605586,3,31,3,10,30,2012,429,87,13
-0.091036,51.572309,5,4,3,503,30,2012,112,89,13
0.054097,51.532897,7,17,3,124,30,2012,164,112,0
0.107937,51.462336,7,18,3,207,30,2012,265,112,13
-0.211917,51.580958,5,30,3,406,30,2012,278,124,18
0.059959,51.5765,3,14,3,12,30,2012,291,178,10
0.117369,51.532312,2,16,5,0,30,2012,175,324,10
-0.119752,51.516389,3,2,3,4200,30,2012,56,325,6
-0.136128,51.503611,6,1,5,0,30,2012,29,335,2
-0.263553,51.521304,3,27,3,40,40,2012,306,360,20
-0.15176,51.50188,3,1,3,302,30,2012,31,290,21
-0.129251,51.513214,1,1,3,400,30,2012,23,365,14
-0.365486,51.444175,7,24,4,358,30,2012,285,77,23
-0.339814,51.425919,7,24,4,358,30,2012,330,84,2
-0.354375,51.429002,2,24,3,311,30,2012,328,100,18
-0.288422,51.461599,3,24,3,305,30,2012,329,94,18
-0.339948,51.42619,1,24,3,313,30,2012,330,134,19
-0.288278,51.461597,4,24,3,305,30,2012,329,137,17
-0.354375,51.429002,3,24,3,313,30,2012,328,136,7
-0.288278,51.461597,1,24,4,353,30,2012,329,162,23
-0.339807,51.426098,2,24,3,313,30,2012,330,177,14
-0.24409,51.46517,5,24,3,205,30,2012,331,166,7
-0.354231,51.429,4,24,3,313,30,2012,328,221,6
-0.339951,51.4261,4,24,3,313,30,2012,330,242,14
-0.248273,51.464963,3,24,3,205,30,2012,304,255,8
-0.288566,51.461602,4,24,3,305,20,2012,329,256,7
-0.365486,51.444175,5,24,5,0,30,2012,285,299,7
-0.339954,51.42601,4,24,4,358,30,2012,330,312,17
-0.365339,51.444262,4,24,4,358,30,2012,285,354,12
-0.340092,51.426192,2,24,4,358,30,2012,330,359,23
-0.440956,51.450688,3,25,3,315,30,2012,347,17,12
-0.404462,51.477804,2,25,3,312,30,2012,332,9,5
-0.260234,51.479799,5,25,3,316,40,2012,333,12,12
-0.440959,51.450598,6,25,3,315,30,2012,347,34,13
-0.409103,51.49756,7,25,3,312,40,2012,348,21,9
-0.444185,51.453069,7,25,3,30,50,2012,334,21,13
-0.26023,51.479889,3,25,3,316,30,2012,333,38,14
-0.403883,51.477886,7,25,3,312,40,2012,332,35,20
-0.395197,51.47507,5,25,3,4,40,2012,335,40,6
-0.260378,51.479801,1,25,3,316,30,2012,333,43,11
-0.364818,51.478966,4,25,3,4,30,2012,336,53,7
-0.403755,51.477435,2,25,3,4,40,2012,337,44,4
-0.384502,51.476182,4,25,3,4,40,2012,288,60,14
-0.309258,51.489869,6,25,3,4,40,2012,338,62,9
-0.327076,51.4832,4,25,4,454,40,2012,339,60,16
-0.395044,51.475337,7,25,3,4,30,2012,335,63,22
-0.26023,51.479889,3,25,3,316,30,2012,333,73,12
-0.384496,51.476362,5,25,3,4,40,2012,288,68,16
-0.403755,51.477435,7,25,3,4,40,2012,337,70,22
-0.404027,51.477888,3,25,3,312,30,2012,332,73,8
-0.384358,51.47618,6,25,3,4,40,2012,288,83,23
-0.404027,51.477888,4,25,3,312,30,2012,332,81,15
-0.407991,51.483967,1,25,3,312,40,2012,349,85,16
-0.396195,51.475353,4,25,3,30,30,2012,335,81,13
-0.252173,51.487233,2,25,3,4,40,2012,344,72,22
-0.267432,51.48746,1,25,3,4,30,2012,340,99,21
-0.308971,51.489864,4,25,3,4,40,2012,338,102,16
-0.252604,51.48724,2,25,3,4,30,2012,344,107,6
-0.395335,51.475251,2,25,3,4,40,2012,335,93,17
-0.422416,51.466627,6,26,3,30,40,2012,341,104,9
-0.422423,51.466447,6,26,3,30,50,2012,341,111,18
-0.404462,51.477804,3,25,3,312,30,2012,332,108,6
-0.304454,51.491238,3,25,4,455,30,2012,342,108,13
-0.327508,51.483206,4,25,3,4,40,2012,339,116,22
-0.252604,51.48724,5,25,3,316,30,2012,344,96,19
-0.304163,51.491324,2,25,3,4,30,2012,342,107,6
-0.403755,51.477435,7,25,3,4,40,2012,337,112,17
-0.309111,51.489956,4,25,3,4,40,2012,338,116,11
-0.253043,51.487066,2,25,3,4,40,2012,344,135,6
-0.252197,51.486604,6,25,3,4,30,2012,343,125,0
-0.364534,51.478872,4,25,3,4,40,2012,336,137,9
-0.252755,51.487062,6,25,3,4,30,2012,344,132,16
-0.403755,51.477435,4,25,3,4,40,2012,337,137,9
-0.30431,51.491236,2,25,3,4,40,2012,342,149,10
-0.403899,51.477437,3,25,3,312,30,2012,337,143,7
-0.364674,51.478964,4,25,3,4,30,2012,336,158,19
-0.323649,51.478475,7,25,3,310,30,2012,345,154,8
-0.327358,51.483384,2,25,4,454,30,2012,339,149,22
-0.384208,51.476358,6,25,3,4,40,2012,288,167,19
-0.313497,51.488221,4,25,3,4,30,2012,346,165,0
-0.404462,51.477804,3,25,3,4,30,2012,332,171,9
-0.384061,51.476445,3,25,5,0,30,2012,288,185,7
-0.44447,51.453163,2,25,3,30,30,2012,334,163,15
-0.304029,51.491052,1,25,3,4,30,2012,342,176,9
-0.396051,51.475351,5,25,3,30,30,2012,335,180,6
-0.384358,51.47618,1,25,3,4,30,2012,288,99,10
-0.396042,51.475621,1,25,3,4,30,2012,335,155,16
-0.384202,51.476537,6,25,5,0,30,2012,288,160,13
-0.260086,51.479887,5,25,3,316,30,2012,333,187,14
-0.396051,51.475351,7,25,3,30,30,2012,335,168,19
-0.313644,51.488133,5,25,3,4,50,2012,346,194,17
-0.440956,51.450688,5,25,3,315,30,2012,347,201,15
-0.441097,51.45078,6,25,5,0,30,2012,347,202,13
-0.267004,51.487363,1,25,3,4,30,2012,340,211,5
-0.327361,51.483294,5,25,3,4,30,2012,339,194,17
-0.403899,51.477437,5,25,3,4,30,2012,337,215,4
-0.252193,51.486694,6,25,3,4,30,2012,343,188,18
-0.40388,51.477976,5,25,3,312,30,2012,332,215,11
-0.364825,51.478787,6,25,3,4,50,2012,336,223,10
-0.404043,51.477439,3,25,3,4,30,2012,337,227,18
-0.403883,51.477886,1,25,3,312,30,2012,332,232,15
-0.396055,51.475261,1,25,3,30,30,2012,335,169,13
-0.252176,51.487143,2,25,3,4,50,2012,344,247,17
-0.313788,51.488135,6,25,3,4,40,2012,346,251,9
-0.259936,51.480065,4,25,3,316,30,2012,333,242,13
-0.396333,51.475535,4,25,3,4,30,2012,335,179,19
-0.395194,51.47516,7,25,3,4,30,2012,335,252,20
-0.444329,51.453071,7,25,3,30,50,2012,334,252,13
-0.409672,51.497748,4,25,3,312,50,2012,348,235,13
-0.323652,51.478385,3,25,3,315,30,2012,345,255,22
-0.409099,51.49765,3,25,3,312,30,2012,348,255,12
-0.32722,51.483202,6,25,3,4,30,2012,339,251,16
-0.260374,51.479891,1,25,3,316,30,2012,333,267,9
-0.409675,51.497658,1,25,6,0,50,2012,348,267,10
-0.396202,51.475173,1,25,3,30,50,2012,335,232,15
-0.327076,51.4832,7,25,3,4,30,2012,339,245,19
-0.364399,51.478601,5,25,3,3005,30,2012,336,271,12
-0.44462,51.452985,5,25,3,30,40,2012,334,278,21
-0.323652,51.478385,5,25,3,315,30,2012,345,264,22
-0.364965,51.478878,5,25,3,4,50,2012,336,264,18
-0.323649,51.478475,5,25,3,315,30,2012,345,285,19
-0.251898,51.486869,1,25,3,4,40,2012,343,288,12
-0.39505,51.475158,7,25,3,4,30,2012,335,287,21
-0.440947,51.450958,2,25,5,0,30,2012,347,282,18
-0.267134,51.487725,4,25,5,0,30,2012,340,291,8
-0.441103,51.4506,3,25,3,315,30,2012,347,290,7
-0.267285,51.487547,6,25,5,0,30,2012,340,286,22
-0.409672,51.497748,7,25,3,312,30,2012,348,259,14
-0.252049,51.486692,4,25,3,4,30,2012,343,305,14
-0.444188,51.452979,6,25,5,0,30,2012,334,293,8
-0.252046,51.486782,3,25,3,4,30,2012,343,304,12
-0.323502,51.478563,4,25,3,310,30,2012,345,305,18
-0.403755,51.477435,2,25,3,4,30,2012,337,296,19
-0.395047,51.475248,6,25,3,4,30,2012,335,286,16
-0.422272,51.466625,4,26,3,30,30,2012,341,305,22
-0.404462,51.477804,1,25,3,4,30,2012,332,323,10
-0.364255,51.478599,5,25,3,3005,30,2012,336,320,3
-0.403883,51.477886,6,25,3,312,50,2012,332,328,6
-0.326932,51.483198,6,25,4,454,30,2012,339,335,16
-0.36454,51.478693,1,25,3,3005,30,2012,336,337,4
-0.384499,51.476272,5,25,3,4,30,2012,288,341,11
-0.4077,51.484053,1,25,3,312,50,2012,349,344,21
-0.39577,51.475167,3,25,3,30,30,2012,335,339,8
-0.252046,51.486782,1,25,3,4,50,2012,343,337,17
-0.313791,51.488045,1,25,3,4,50,2012,346,337,16
-0.407563,51.483871,7,25,3,312,50,2012,349,343,14
-0.407566,51.483781,7,25,3,312,30,2012,349,357,0
-0.444332,51.452981,7,25,3,30,50,2012,334,357,23
-0.396186,51.475623,2,25,3,4,30,2012,335,338,16
-0.308971,51.489864,2,25,3,4,50,2012,338,352,22
-0.396042,51.475621,7,25,3,4,30,2012,335,357,9
-0.255266,51.398611,2,23,4,282,30,2012,350,2,14
-0.318182,51.341169,3,23,3,243,30,2012,351,24,13
-0.255266,51.398611,4,23,4,282,30,2012,350,46,15
-0.285096,51.408224,5,23,3,2043,30,2012,352,82,7
-0.318182,51.341169,3,23,3,243,30,2012,351,87,13
-0.255556,51.398526,3,23,3,2043,30,2012,350,108,13
-0.318182,51.341169,6,23,3,243,30,2012,351,118,19
-0.318182,51.341169,5,23,3,243,30,2012,351,159,19
-0.289988,51.411983,2,23,3,308,30,2012,353,177,17
-0.318182,51.341169,6,23,3,243,30,2012,351,237,22
-0.289988,51.411983,6,23,3,308,30,2012,353,237,14
-0.285096,51.408224,4,23,3,2043,30,2012,352,263,20
-0.255266,51.398611,7,23,4,282,30,2012,350,294,21
-0.255122,51.398609,7,23,4,282,30,2012,350,315,16
-0.289988,51.411983,1,23,3,308,30,2012,353,323,17
-0.255266,51.398611,7,23,4,282,30,2012,350,329,16
-0.318182,51.341169,7,23,3,243,30,2012,351,336,18
-0.285239,51.408227,6,23,3,2043,30,2012,352,342,7
-0.255707,51.398348,5,23,3,2043,30,2012,350,348,14
-0.188626,51.389687,6,22,3,297,30,2012,301,27,15
-0.191682,51.403313,2,22,3,24,30,2012,295,9,19
-0.192711,51.41367,7,22,3,219,30,2012,354,14,12
-0.1927,51.41394,3,22,3,219,30,2012,354,38,8
-0.188626,51.389687,5,22,3,297,30,2012,301,47,16
-0.188769,51.389689,4,22,3,297,30,2012,301,116,13
-0.192715,51.413581,2,22,3,219,30,2012,354,163,13
-0.192722,51.413401,4,22,3,219,30,2012,354,172,8
-0.21395,51.403744,7,22,4,286,30,2012,355,175,17
-0.207794,51.421456,1,22,3,219,30,2012,293,190,1
-0.213813,51.403562,7,22,4,286,30,2012,355,189,10
-0.188629,51.389597,1,22,5,0,30,2012,301,190,15
-0.191685,51.403223,4,22,3,297,30,2012,295,214,6
-0.188626,51.389687,7,22,3,297,30,2012,301,210,1
-0.188629,51.389597,1,22,3,297,30,2012,301,232,21
-0.207654,51.421364,4,22,4,235,30,2012,293,277,19
